83,2846,1,1,,1,,H/300,C,1,,2014-11-06,2015-02-06,13:00:00,2015-02-06, ,100.00,256,1,
84,2846,1,1,,1,,H/300,C,1,,2014-11-06,2015-01-06,13:00:00,2015-01-06, ,100.00,2064,1,
85,2847,1,1,,1,,H/300,C,1,,2014-11-07,2015-05-07,13:00:00,2015-05-07, ,120.00,731,1,
86,2848,1,1,,1,,H/300,C,1,,2014-11-07,2015-05-07,13:00:00,2015-05-07, ,120.00,732,1,
87,2849,1,1,,1,,H/300,C,1,,2014-11-07,2015-03-07,13:00:00,2015-03-07, ,120.00,733,1,
88,2850,1,1,,1,,H/300,C,1,,2014-11-07,2015-03-07,13:00:00,2015-03-07, ,120.00,734,1,
89,2851,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07,*,100.00,2647,1,
90,2852,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,1381,1,
91,2853,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,1447,1,
92,2854,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,1549,1,
93,2855,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,1271,1,
94,2856,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,1272,1,
95,2857,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,383,1,
96,2858,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,1733,1,
97,2859,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,1538,1,
98,2860,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,520,1,
99,2861,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,400.00,988,2,
100,2862,1,1,,1,,H/300,C,1,,2014-11-07,2015-01-07,13:00:00,2015-01-07, ,900.00,571,2,
101,3437,1,1,,1,,H/300,C,1,,2014-11-07,2014-12-07,13:00:00,2014-12-07, ,600.00,1800,2,
102,2864,1,1,,1,,H/300,C,1,,2014-11-07,2015-01-07,13:00:00,2015-01-07, ,100.00,1786,1,
103,2865,1,1,,1,,H/300,C,1,,2014-11-08,2015-02-08,13:00:00,2015-02-08, ,100.00,1713,1,
104,2866,1,1,,1,,H/300,C,1,,2014-11-08,2015-02-08,12:00:00,2015-02-08, ,300.00,1444,2,
105,2867,1,1,,1,,H/300,C,1,,2014-11-07,2015-02-07,13:00:00,2015-02-07, ,100.00,1732,1,
106,2868,1,1,,1,,H/300,C,1,,2014-11-08,2015-02-08,12:30:00,2015-02-08, ,300.00,1376,2,
107,2869,1,1,,1,,H/300,C,1,,2014-11-08,2015-02-08,13:30:00,2015-02-08, ,400.00,2593,2,
